Fecha;Linea;Mensaje;Duración
"17.10.2018 23:04:08";U;"Ya circula con su frecuencia habitual";02:55:56
"17.10.2018 22:10:08";D;"Ya circula con su frecuencia habitual";00:02:00
"17.10.2018 21:52:03";U;"Servicio con demora";01:10:05
"17.10.2018 21:50:09";U;"Ya realiza el recorrido completo entre cabeceras";00:00:00
"17.10.2018 21:18:09";D;"Servicio con demora";00:49:54
"17.10.2018 20:00:11";U;"Servicio limitado entre Gral. Lemos y Ejército de los Andes";01:47:57
"17.10.2018 19:50:08";U;"Servicio con demora";00:07:56
"17.10.2018 19:22:03";E;"Los trenes ya se detienen en todas las estaciones";00:02:06
"17.10.2018 19:20:05";E;"Los trenes no se detienen en Pichincha con destino a Bolívar";00:00:00
"17.10.2018 19:16:09";E;"Los trenes no se detienen en Pichincha";00:01:53
"17.10.2018 09:02:03";E;"Ya realiza su recorrido completo entre cabeceras";00:05:59
"17.10.2018 08:22:09";E;"Servicio limitado entre Pza. de los Virreyes y Boedo";00:35:58
"17.10.2018 07:58:04";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:39:59
"16.10.2018 21:24:07";U;"Ya realiza el recorrido completo entre cabeceras";00:01:55
"16.10.2018 21:18:09";U;"Servicio limitado entre Fco. Lacroze y Martin Coronado 18:16 hs.";00:03:59
"16.10.2018 17:28:09";E;"Ya circula con su frecuencia habitual";00:00:00
"16.10.2018 16:34:14";E;"Servicio con demora debido a un problema técnico";00:51:49
"16.10.2018 16:24:03";E;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"16.10.2018 16:12:07";E;"Servicio limitado entre Bolívar y Av. La Plata";00:10:03
"16.10.2018 14:32:03";E;"Servicio normalizado";00:04:07
"16.10.2018 14:10:09";E;"Servicio limitado entre Pza. de los Virreyes y Boedo";00:19:54
"16.10.2018 14:08:02";E;"Interrupción por una formación detenida debido a un problema técnico";00:00:00
"16.10.2018 13:16:07";P;"Ya realiza su recorrido completo entre cabeceras";00:03:58
"16.10.2018 12:46:06";P;"Único destino: Centro Cívico";00:27:56
"16.10.2018 08:36:08";P;"Interrupción por procedimiento policial";04:07:55
"16.10.2018 08:02:07";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:34:00
"16.10.2018 00:10:03";E;"Los trenes no se detienen en José M. Moreno";00:41:59
"15.10.2018 23:20:03";P;"Interrumpida debido a la atención médica a un usuario";01:00:06
"15.10.2018 14:52:04";E;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:02:00
"15.10.2018 14:46:02";E;"Servicio limitado entre Pza. de los Virreyes y San José";00:02:06
"15.10.2018 13:50:10";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";11:53:52
"14.10.2018 19:28:07";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";06:03:59
"14.10.2018 01:04:04";C;"Servicio interrumpido";00:33:58
"13.10.2018 15:58:02";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"13.10.2018 15:36:08";P;"Interrupción debido a un problema técnico en una formación";00:19:55
"13.10.2018 09:32:08";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";17:35:57
"13.10.2018 09:10:10";A;"Por obras de mejora: Servicio limitado entre Perú y San Pedrito";00:19:57
"13.10.2018 02:20:02";C;"Servicio interrumpido";00:36:06
"12.10.2018 12:34:13";E;"Ya circula con su frecuencia habitual";00:01:49
"12.10.2018 12:10:09";E;"Servicio con demora debido a un problema técnico";00:22:04
"12.10.2018 08:02:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:08:04
"11.10.2018 11:56:07";E;"Ya circula con su frecuencia habitual";00:05:59
"11.10.2018 11:42:02";E;"Con demora debido a la atención médica a un usuario a bordo de formación";00:12:00
"11.10.2018 08:00:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:19:59
"10.10.2018 19:40:04";E;"Ya circula con su frecuencia habitual";00:01:58
"10.10.2018 19:24:04";E;"Servicio con demora";00:13:58
"10.10.2018 19:22:19";E;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"10.10.2018 19:16:09";E;"Servicio limitado entre Bolívar y Entre Ríos";00:00:00
"10.10.2018 19:12:09";E;"Con demora por una formación detenida debido a un problema técnico";00:02:03
"10.10.2018 12:54:08";C;"Ya circula con su frecuencia habitual";00:02:00
"10.10.2018 12:40:03";P;"Los trenes ya se detienen en todas las estaciones";00:06:04
"10.10.2018 12:20:07";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";15:01:55
"10.10.2018 12:18:08";A;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"10.10.2018 12:10:08";A;"Interrupción debido a la atención médica a un usuario";00:05:55
"10.10.2018 11:34:02";C;"Servicio con demora debido a un problema técnico";01:18:04
"10.10.2018 11:30:04";P;"Los trenes no se detienen en Ana María Janer por obras de mejora";01:07:59
"10.10.2018 10:28:06";E;"Ya realiza su recorrido completo entre cabeceras";00:04:02
"10.10.2018 08:10:09";E;"Servicio limitado entre Pza. de los Virreyes y Boedo";02:15:55
"10.10.2018 08:00:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";04:07:59
"10.10.2018 00:48:03";E;"Servicio limitado entre Bolívar y Av. La Plata";00:14:04
"10.10.2018 00:10:07";B;"Servicio limitado entre L.N. Alem y Los Incas";00:23:55
"09.10.2018 23:16:03";E;"Ya circula con su frecuencia habitual";00:01:59
"09.10.2018 22:26:08";D;"Ya circula con su frecuencia habitual";00:01:54
"09.10.2018 21:44:04";D;"Servicio con demora";00:40:04
"09.10.2018 21:42:02";D;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"09.10.2018 21:38:07";D;"Interrupción debido a un problema técnico en una formación";00:01:59
"09.10.2018 21:34:02";D;"Servicio con demora debido a un problema técnico en una formación";00:02:05
"09.10.2018 21:30:04";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";05:14:00
"09.10.2018 21:28:10";A;"Reanuda el servicio entre Perú y San Pedrito";00:00:00
"09.10.2018 21:22:04";A;"Servicio Limitado entre Flores y Perú";00:04:03
"09.10.2018 21:10:03";E;"Servicio con demora";02:04:03
"09.10.2018 18:52:04";U;"Ya realiza el recorrido completo entre cabeceras";00:05:58
"09.10.2018 18:20:09";U;"Servicio limitado entre Federico Lacroze y Campo de Mayo 15:17 hs.";00:29:53
"09.10.2018 18:18:09";U;"Servicio limitado entre Federico Lacroze y Campo de Mayo 15:16 hs.";00:00:00
"09.10.2018 13:20:10";P;"Los trenes ya se detienen en todas las estaciones";00:15:54
"09.10.2018 11:34:03";P;"Por obras de mejora los trenes no se detienen en Pola y Ana María Janer.";01:44:04
"09.10.2018 09:32:06";E;"Ya realiza su recorrido completo entre cabeceras";00:01:57
"09.10.2018 08:16:07";E;"Servicio limitado entre Pza. de los Virreyes y Boedo";01:14:00
"09.10.2018 07:56:07";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";13:24:00
"08.10.2018 23:32:11";E;"Ya circula con su frecuencia habitual";00:00:00
"08.10.2018 22:52:12";E;"Servicio con demora";00:37:57
"08.10.2018 14:46:05";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";11:58:01
"08.10.2018 14:42:03";A;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:02:00
"08.10.2018 14:38:12";A;"Interrupción debido a un problema técnico en una formación";00:01:59
"08.10.2018 11:54:07";E;"Ya circula con su frecuencia habitual";00:05:59
"08.10.2018 10:58:08";E;"Con demora debido a la atención médica a un usuario a bordo de formación";00:53:55
"08.10.2018 08:16:05";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";06:20:01
"07.10.2018 10:24:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";15:16:06
"06.10.2018 19:52:03";D;"Servicio limitado entre Congreso de Tucumán y Pueyrredón";00:20:03
"06.10.2018 17:02:10";B;"JJOO de la juventud: Los trenes no se detienen en C. Pellegrini";10:12:04
"06.10.2018 17:02:10";D;"JJOO de la juventud: Los trenes no se detienen en 9 de Julio y Tribunales";02:47:57
"06.10.2018 17:00:17";C;"JJOO de la juventud: Los trenes no se detienen en Lavalle y D. Norte";10:13:57
"06.10.2018 13:26:03";D;"Ya circula con su frecuencia habitual";00:02:07
"06.10.2018 13:26:03";U;"Ya circula con su frecuencia habitual";00:00:00
"06.10.2018 13:08:08";D;"Servicio con demora";00:15:55
"06.10.2018 13:04:11";D;"Ya realiza su recorrido completo entre cabeceras";00:02:00
"06.10.2018 12:42:08";U;"Servicio con demora debido a un problema técnico";00:41:55
"06.10.2018 12:30:13";D;"Servicio limitado entre Congreso de Tucumán y Scalabrini Ortiz";00:31:51
"06.10.2018 10:14:11";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";17:00:03
"05.10.2018 17:16:03";E;"Ya realiza su recorrido completo entre cabeceras";00:04:09
"05.10.2018 17:06:06";E;"Servicio limitado entre Pza. de los Virreyes y Boedo";00:08:00
"05.10.2018 08:18:12";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:39:53
"04.10.2018 23:54:04";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"04.10.2018 23:22:11";P;"Interrupción debido a un problema técnico";00:29:58
"04.10.2018 22:10:10";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";04:52:04
"04.10.2018 22:08:03";A;"Reanuda el servicio entre Perú y San Pedrito";00:00:00
"04.10.2018 21:52:03";A;"Servicio con demora debido a un problema técnico";00:14:11
"04.10.2018 11:14:06";U;"Ya circula con su frecuencia habitual";00:02:06
"04.10.2018 11:04:14";U;"Servicio con demora debido a un problema técnico";00:07:55
"04.10.2018 07:58:06";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";13:52:04
"03.10.2018 23:04:06";D;"Servicio con demora debido a un problema técnico";01:44:03
"03.10.2018 21:48:13";H;"Ya circula con su frecuencia habitual";00:03:50
"03.10.2018 21:24:08";H;"Servicio con demora";00:21:57
"03.10.2018 19:20:08";H;"Ya circula con su frecuencia habitual";00:02:00
"03.10.2018 16:38:13";H;"Servicio con demora";02:39:50
"03.10.2018 16:34:06";H;"Ya realiza su recorrido completo entre cabeceras";00:02:03
"03.10.2018 15:56:05";H;"Servicio limitado entre las Heras y Hospitales";00:36:01
"03.10.2018 15:46:14";H;"Servicio con demora debido a un problema técnico en una formación";00:07:58
"03.10.2018 13:06:10";D;"Ya circula con su frecuencia habitual";00:13:57
"03.10.2018 12:58:03";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:03
"03.10.2018 12:22:08";P;"Interrupción debido a un problema técnico en una formación";00:33:56
"03.10.2018 12:00:12";D;"Servicio con demora debido a un problema técnico en una formación";01:03:51
"03.10.2018 11:04:08";U;"Ya circula con su frecuencia habitual";00:21:55
"03.10.2018 09:24:16";U;"Servicio con demora debido a un problema técnico";01:37:58
"03.10.2018 08:14:12";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:27:51
"02.10.2018 22:10:06";D;"Ya circula con su frecuencia habitual";00:01:57
"02.10.2018 21:38:07";D;"Servicio con demora";00:30:03
"02.10.2018 21:34:07";D;"Ya realiza su recorrido completo entre cabeceras";00:01:57
"02.10.2018 21:24:08";D;"Servicio limitado entre Congreso de Tucumán y Pueyrredón";00:07:55
"02.10.2018 21:18:03";D;"Servicio con demora debido a un problema técnico";00:04:04
"02.10.2018 17:54:03";P;"Los trenes ya se detienen en todas las estaciones";00:12:08
"02.10.2018 11:12:11";P;"Por obras de mejora los trenes no se detienen en Escalada";06:39:51
"02.10.2018 11:08:03";U;"Ya circula con su frecuencia habitual";00:02:11
"02.10.2018 10:20:12";U;"Servicio con demora";00:45:51
"02.10.2018 10:16:03";U;"Ya realiza el recorrido completo entre cabeceras";00:02:07
"02.10.2018 09:48:06";U;"Servicio limitado entre Gral. Lemos y Campo de Mayo";00:26:05
"02.10.2018 09:44:03";U;"Servicio con demora debido a un problema técnico";00:02:01
"02.10.2018 08:02:07";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:23:56
"01.10.2018 13:06:05";C;"Ya circula con su frecuencia habitual";00:02:00
"01.10.2018 12:50:12";C;"Servicio con demora debido a un problema técnico";00:13:57
"01.10.2018 12:22:03";E;"Ya circula con su frecuencia habitual";00:02:00
"01.10.2018 12:20:12";P;"Por obras para mejorar el servicio los trenes no se detienen en Pte. Illia";03:23:58
"01.10.2018 11:04:12";C;"Servicio con demora debido a un problema técnico en una formación";01:43:55
"01.10.2018 09:58:09";E;"Servicio con demora";02:22:03
"30.09.2018 11:00:06";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";40:06:04
"29.09.2018 17:52:03";C;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:05
"29.09.2018 14:44:05";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:16:01
"29.09.2018 13:20:11";C;"Interrumpida por anegamiento de vías";04:27:56
"29.09.2018 13:04:03";H;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:02
"29.09.2018 13:02:05";H;"Servicio limitado entre las estaciones Facultad de Derecho y Corrientes";00:00:00
"29.09.2018 12:30:05";H;"Interrumpida por anegamiento de vías";00:29:58
"29.09.2018 12:06:02";P;"Interrumpida por anegamiento de vías";02:36:01
"29.09.2018 08:32:13";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:17:55
"29.09.2018 00:50:07";C;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:00
"29.09.2018 00:40:05";C;"Interrumpida por manifestantes a bordo de formación";00:05:58
"28.09.2018 20:34:03";D;"Ya circula con su frecuencia habitual";00:00:00
"28.09.2018 19:46:03";D;"Servicio con demora debido a un problema técnico en una formación";00:46:03
"28.09.2018 16:12:11";C;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:02:00
"28.09.2018 16:10:12";C;"Interrumpida debido a la atención médica a un usuario";00:00:00
"28.09.2018 12:00:05";D;"Ya circula con su frecuencia habitual";00:00:00
"28.09.2018 11:22:05";D;"Servicio con demora debido a un problema técnico";00:36:06
"28.09.2018 11:10:03";D;"Con demora debido a la atención médica a un usuario a bordo de formación";00:10:02
"28.09.2018 08:04:09";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:47:57
"27.09.2018 15:36:09";P;"Los trenes ya se detienen en todas las estaciones";00:01:59
"27.09.2018 12:52:07";C;"Ya circula con su frecuencia habitual";00:04:02
"27.09.2018 12:26:05";P;"Por obras de mejora los trenes no se detienen en F. de la Cruz y Somellera.";03:08:00
"27.09.2018 12:24:03";D;"Ya circula con su frecuencia habitual";00:06:00
"27.09.2018 12:00:10";D;"Servicio con demora";00:21:57
"27.09.2018 11:58:11";D;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"27.09.2018 11:52:03";D;"Interrupción por una formación detenida debido a un problema técnico";00:04:00
"27.09.2018 11:48:09";D;"Servicio con demora debido a un problema técnico en una formación";00:02:02
"27.09.2018 11:34:07";C;"Servicio con demora debido a un problema técnico";01:16:02
"27.09.2018 07:58:10";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:07:55
"26.09.2018 22:50:08";E;"Ya circula con su frecuencia habitual";00:01:59
"26.09.2018 22:00:12";E;"Con demora debido a la atención médica a un usuario a bordo de formación";00:47:56
"26.09.2018 14:58:03";P;"Los trenes ya se detienen en todas las estaciones";00:06:05
"26.09.2018 13:00:12";E;"Ya circula con su frecuencia habitual";00:05:51
"26.09.2018 11:50:03";E;"Servicio con demora debido a un problema técnico en una formación";01:08:06
"26.09.2018 11:38:05";P;"Los trenes no se detienen en las estaciones Escalada y N. Descalzi por obras de mejora";03:17:59
"26.09.2018 08:08:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:32:10
"25.09.2018 12:12:03";A;"Servicio interrumpido por medida de fuerza gremial";14:48:05
"25.09.2018 12:12:03";B;"Servicio interrumpido por medida de fuerza gremial";14:48:05
"25.09.2018 12:12:03";C;"Servicio interrumpido por medida de fuerza gremial";14:48:05
"25.09.2018 12:12:03";D;"Servicio interrumpido por medida de fuerza gremial";14:48:05
"25.09.2018 12:12:03";E;"Servicio interrumpido por medida de fuerza gremial";14:48:05
"25.09.2018 12:12:03";H;"Servicio interrumpido por medida de fuerza gremial";14:48:05
"25.09.2018 12:12:03";P;"Servicio interrumpido por medida de fuerza gremial";14:48:05
"25.09.2018 12:12:03";U;"Servicio interrumpido por medida de fuerza gremial";14:48:05
"25.09.2018 03:16:10";U;"Interrumpida por medida de fuerza gremial";08:53:53
"24.09.2018 23:54:02";A;"Interrumpida por medida de fuerza gremial";12:16:01
"24.09.2018 23:54:02";B;"Interrumpida por medida de fuerza gremial";12:16:01
"24.09.2018 23:54:02";C;"Interrumpida por medida de fuerza gremial";12:16:01
"24.09.2018 23:54:02";D;"Interrumpida por medida de fuerza gremial";12:16:01
"24.09.2018 23:54:02";E;"Interrumpida por medida de fuerza gremial";12:16:01
"24.09.2018 23:54:02";H;"Interrumpida por medida de fuerza gremial";12:16:01
"24.09.2018 23:54:02";P;"Interrumpida por medida de fuerza gremial";12:16:01
"24.09.2018 22:44:06";B;"Servicio limitado entre Juan Manuel de Rosas y Carlos Pellegrini";01:08:00
"24.09.2018 16:34:16";P;"Los trenes ya se detienen en todas las estaciones";00:01:49
"24.09.2018 14:34:09";D;"Ya realiza su recorrido completo entre cabeceras";00:02:00
"24.09.2018 14:04:06";D;"Servicio limitado entre Catedral y J.Hernández";00:28:02
"24.09.2018 14:02:10";D;"Servicio con demora debido a un problema técnico en una formación";00:00:00
"24.09.2018 13:20:06";C;"Ya circula con su frecuencia habitual";00:03:57
"24.09.2018 12:32:02";P;"Por obras de mejora los trenes no se detienen en Mariano Acosta.";04:00:07
"24.09.2018 12:22:11";P;"Por obras de mejora los trenes no se detienen en Mariano Acosta.";00:07:54
"24.09.2018 12:20:02";C;"Con demora por una formación detenida debido a un problema técnico";00:58:01
"24.09.2018 12:14:07";P;"Los trenes no se detienen en la estación Mariano Acosta";00:05:55
"24.09.2018 11:02:02";P;"Por obras de mejora los trenes no se detienen Mariano Acosta.";01:10:09
"24.09.2018 08:26:05";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";15:26:01
"23.09.2018 20:58:08";H;"Servicio limitado entre las Heras y Hospitales";04:33:57
"23.09.2018 15:24:06";H;"Interrumpida debido a la atención médica a un usuario";00:08:05
"23.09.2018 13:04:03";H;"Ya realiza su recorrido completo entre cabeceras";00:12:01
"23.09.2018 12:46:02";H;"Servicio limitado entre las Heras y Hospitales";00:14:02
"23.09.2018 10:54:05";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";14:38:00
"23.09.2018 10:54:05";H;"Por obras en zona de vías: Servicio limitado Corrientes - Hospitales";01:49:59
"22.09.2018 16:12:07";E;"Ya realiza su recorrido completo entre cabeceras";00:04:03
"22.09.2018 15:26:03";E;"Servicio limitado entre Bolívar y Av. La Plata";00:44:00
"22.09.2018 15:16:06";B;"Los trenes ya se detienen en todas las estaciones";00:07:58
"22.09.2018 15:08:03";B;"Los trenes no se detienen en Carlos Gardel";00:06:04
"22.09.2018 13:08:06";B;"Ya realiza su recorrido completo entre cabeceras";00:01:57
"22.09.2018 12:50:04";B;"Servicio limitado entre Juan Manuel de Rosas y Carlos Pellegrini";00:15:58
"22.09.2018 12:44:07";B;"Ya realiza su recorrido completo entre cabeceras";00:03:57
"22.09.2018 12:04:04";P;"Los trenes ya se detienen en todas las estaciones";00:03:59
"22.09.2018 11:58:05";H;"Los trenes ya se detienen en todas las estaciones";00:01:58
"22.09.2018 11:50:11";B;"Servicio limitado entre Juan Manuel de Rosas y Carlos Pellegrini";00:51:52
"22.09.2018 11:20:11";H;"Los trenes no se detienen en Santa Fe";00:35:51
"22.09.2018 10:30:03";P;"Los trenes no se detienen en la estación Mariano Acosta";01:32:06
"22.09.2018 08:16:10";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:59:55
"21.09.2018 15:50:04";E;"Ya circula con su frecuencia habitual";00:04:05
"21.09.2018 14:56:05";P;"Los trenes ya se detienen en todas las estaciones";00:04:12
"21.09.2018 14:42:15";E;"Servicio con demora por problemas operativos por obras de renovación de vías.";01:05:49
"21.09.2018 13:32:14";C;"Ya circula con su frecuencia habitual";00:01:49
"21.09.2018 13:22:12";C;"Servicio con demora";00:08:02
"21.09.2018 12:50:12";C;"Servicio con demora debido a un problema técnico en una formación";00:29:52
"21.09.2018 12:24:09";C;"Ya circula con su frecuencia habitual";00:03:58
"21.09.2018 11:50:04";P;"Por obras de mejora los trenes no se detienen en Larrazábal";03:04:00
"21.09.2018 11:32:05";C;"Servicio con demora debido a un problema técnico en una formación";00:49:58
"21.09.2018 11:10:03";P;"Por obras de mejora los trenes no se detienen en Balbastro";00:38:06
"21.09.2018 08:02:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:17:59
"20.09.2018 15:12:09";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";11:55:55
"20.09.2018 15:08:09";A;"Reanuda el servicio entre Perú y San Pedrito";00:01:58
"20.09.2018 14:56:09";A;"Servicio Limitado entre Flores y Perú";00:09:54
"20.09.2018 11:34:09";B;"Ya circula con su frecuencia habitual";00:05:53
"20.09.2018 11:04:08";B;"Servicio con demora debido a un problema técnico";00:28:01
"20.09.2018 10:24:03";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:00
"20.09.2018 10:02:10";P;"Interrupción debido a un problema técnico";00:20:00
"20.09.2018 08:10:06";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";06:44:01
"20.09.2018 00:52:09";C;"Interrupción debido a la atención médica a un usuario";00:04:01
"19.09.2018 13:02:06";D;"Ya circula con su frecuencia habitual";00:03:57
"19.09.2018 13:00:05";D;"Ya circula con su frecuencia habitual";00:00:00
"19.09.2018 12:20:04";D;"Servicio con demora debido a un problema técnico en una formación";00:38:06
"19.09.2018 09:46:06";U;"Ya circula con su frecuencia habitual";00:10:03
"19.09.2018 08:36:06";U;"Servicio con demora";01:07:56
"19.09.2018 08:06:09";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:12:00
"19.09.2018 08:02:03";U;"Servicio limitado entre Fco. Lacroze y Martin Coronado 04:54 hs.";00:28:04
"18.09.2018 22:08:06";B;"Ya circula con su frecuencia habitual";00:00:00
"18.09.2018 22:04:09";E;"Servicio con demora debido a un problema técnico en una formación";03:09:55
"18.09.2018 21:14:09";B;"Servicio con demora debido a un problema técnico en una formación";00:51:56
"18.09.2018 14:42:04";D;"Ya circula con su frecuencia habitual";00:02:06
"18.09.2018 14:08:04";D;"Servicio con demora debido a un problema técnico";00:32:02
"18.09.2018 12:48:04";C;"Ya circula con su frecuencia habitual";00:04:05
"18.09.2018 12:26:04";C;"Servicio con demora";00:20:04
"18.09.2018 12:20:02";C;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:01
"18.09.2018 12:06:04";C;"Servicio interrumpido";00:12:03
"18.09.2018 12:00:13";U;"Ya circula con su frecuencia habitual";00:09:51
"18.09.2018 11:54:10";C;"Servicio con demora debido a un problema técnico en una formación";00:09:53
"18.09.2018 11:46:04";E;"Ya circula con su frecuencia habitual";00:02:07
"18.09.2018 10:50:04";E;"Servicio con demora por problemas operativos por obras de renovación de vías.";00:54:01
"18.09.2018 09:54:03";U;"Servicio con demora debido a un problema técnico";02:04:00
"18.09.2018 09:52:03";U;"Servicio con demora";00:00:00
"18.09.2018 08:00:05";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:19:59
"17.09.2018 23:12:05";E;"Ya circula con su frecuencia habitual";00:00:00
"17.09.2018 23:08:09";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:01:56
"17.09.2018 22:22:03";P;"Servicio interrumpido por manifestantes que impiden el servicio";00:44:00
"17.09.2018 21:34:02";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:02:03
"17.09.2018 21:28:04";E;"Servicio con demora por problemas operativos por obras de renovación de vías.";01:42:01
"17.09.2018 21:26:04";E;"Servicio con demora";00:00:00
"17.09.2018 20:58:09";P;"Servicio interrumpido por manifestantes que impiden el servicio";00:33:54
"17.09.2018 20:46:08";E;"Servicio con demora por problemas operativos por obras de renovación de vías.";00:37:56
"17.09.2018 20:38:09";E;"Servicio con demora";00:05:59
"17.09.2018 20:26:07";E;"Servicio con demora por problemas operativos por obras de renovación de vías.";00:10:02
"17.09.2018 20:08:09";E;"Servicio con demora";00:15:54
"17.09.2018 14:28:08";E;"Ya circula con su frecuencia habitual";00:07:57
"17.09.2018 10:20:04";E;"Servicio con demora";04:05:58
"17.09.2018 08:12:07";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:21:56
"16.09.2018 11:52:02";E;"Servicio con demora por obras de mejora";04:54:01
"16.09.2018 11:08:04";E;"Interrumpida por obras de mejora";00:36:05
"16.09.2018 10:46:08";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";14:49:56
"15.09.2018 08:38:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";20:44:07
"14.09.2018 11:36:08";E;"Ya circula con su frecuencia habitual";00:01:57
"14.09.2018 10:22:02";E;"Servicio con demora";01:12:00
"14.09.2018 08:02:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:31:59
"13.09.2018 23:54:07";H;"Ya realiza su recorrido completo entre cabeceras";00:02:02
"13.09.2018 23:38:04";H;"Servicio Limitado entre Facultad de Derecho y Parque Patricios";00:13:58
"13.09.2018 22:46:04";C;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:03:59
"13.09.2018 22:42:04";C;"Servicio interrumpido";00:02:02
"13.09.2018 19:24:09";E;"Ya circula con su frecuencia habitual";00:01:58
"13.09.2018 19:12:09";E;"Servicio con demora debido a un problema técnico";00:09:53
"13.09.2018 14:34:08";P;"Los trenes ya se detienen en todas las estaciones";00:02:00
"13.09.2018 11:52:07";P;"Por obras de mejora los trenes no se detienen en Pola y Centro Cívico.";02:39:55
"13.09.2018 11:22:09";P;"Por obras de mejora los trenes no se detienen en Pola";00:27:56
"13.09.2018 09:18:08";U;"Ya circula con su frecuencia habitual";00:05:55
"13.09.2018 09:06:08";U;"Servicio con demora";00:09:56
"13.09.2018 09:02:07";E;"Ya circula con su frecuencia habitual";00:02:00
"13.09.2018 08:42:07";E;"Servicio con demora";00:18:01
"13.09.2018 07:58:08";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:15:54
"12.09.2018 22:42:18";B;"Ya circula con su frecuencia habitual";00:00:00
"12.09.2018 22:30:03";C;"Ya circula con su frecuencia habitual";00:02:06
"12.09.2018 22:30:03";E;"Ya circula con su frecuencia habitual";00:02:06
"12.09.2018 22:24:08";B;"Servicio con demora debido a un problema técnico";00:16:03
"12.09.2018 21:44:08";C;"Servicio con demora";00:43:59
"12.09.2018 17:12:08";E;"Servicio con demora";05:15:59
"12.09.2018 16:50:09";E;"Ya realiza su recorrido completo entre cabeceras";00:01:57
"12.09.2018 15:50:04";E;"Servicio limitado entre Pza. de los Virreyes y San José";00:58:05
"12.09.2018 15:10:09";P;"Los trenes ya se detienen en todas las estaciones";00:03:58
"12.09.2018 13:42:08";C;"Ya circula con su frecuencia habitual";00:01:55
"12.09.2018 12:38:10";C;"Servicio con demora";01:02:01
